TripID,CustomerName,PickupLocation,DropoffLocation,PickupTime,DropoffTime,Status,Fare,Driver,DistanceMiles,DurationMinutes
b2a44f42-5094-4613-9556-76f1d2bdfd4e,Customer 744,Manitou Springs,Castle Rock,2026-01-20T08:32:25.859546,2026-01-20T10:14:25.859546,Completed,132.44,John Doe,93.0,102
64405d5e-97b9-4c57-9987-a10e0c0dae0b,Customer 148,Denver International Airport,Colorado Springs Airport,2026-01-20T11:00:56.859546,2026-01-20T12:24:56.859546,Completed,112.73,Auto-Dispatch,77.2,84
0377a05f-6935-420a-ad53-ad727b49a103,Customer 888,Colorado Springs Airport,Castle Rock,2026-01-20T12:25:40.859546,2026-01-20T14:01:40.859546,Completed,126.34,Auto-Dispatch,88.1,96
6d73b433-93fc-4aad-9c08-769cf50cc68e,Customer 382,The Broadmoor,Downtown COS,2026-01-20T19:20:19.859546,2026-01-20T19:29:19.859546,Cancelled,15.0,Auto-Dispatch,3.8,9
ea7b20fc-ebbd-4a45-9b40-1ee0b41e659c,Customer 159,Colorado Springs Airport,Manitou Springs,2026-01-21T01:54:25.859546,2026-01-21T02:38:25.859546,Completed,37.22,Auto-Dispatch,17.7,44
cc3e881a-9631-421a-ad4d-088704bde6aa,Customer 750,Downtown COS,Denver International Airport,2026-01-21T05:33:37.859546,2026-01-21T07:09:37.859546,Cancelled,126.01,John Doe,87.8,96
b3b1a15c-a4f6-4ab0-9dfb-962386bfb869,Customer 285,Garden of the Gods,The Broadmoor,2026-01-21T08:33:20.859546,2026-01-21T08:40:20.859546,Completed,15.0,Auto-Dispatch,3.0,7
0bb2ec78-8f1c-4c8e-a468-b045e999d998,Customer 263,Denver International Airport,Castle Rock,2026-01-21T14:38:31.859546,2026-01-21T15:53:31.859546,Completed,102.52,Jane Smith,69.0,75
48cb1dd4-a039-4156-926d-fcc1dd36e194,Customer 215,Castle Rock,Downtown COS,2026-01-21T18:09:11.859546,2026-01-21T19:42:11.859546,Completed,122.67,Peter Teehan,85.1,93
7f7e6eea-1642-4a80-8e26-3146ed4c9fd1,Customer 523,Castle Rock,Denver International Airport,2026-01-22T01:43:17.859546,2026-01-22T03:05:17.859546,No Show,110.45,Auto-Dispatch,75.4,82
065c8961-c740-4a6e-9ed5-3fb5d037724e,Customer 524,Downtown COS,Denver International Airport,2026-01-22T06:49:42.859546,2026-01-22T08:13:42.859546,No Show,112.57,Auto-Dispatch,77.1,84
6b67d80a-14f3-455b-b9ca-a4ea382c4bf9,Customer 270,Colorado Springs Airport,US Air Force Academy,2026-01-22T08:48:37.859546,2026-01-22T09:19:37.859546,No Show,28.5,Jane Smith,12.7,31
16209d89-8564-4be7-b8d9-7198e9cad298,Customer 110,US Air Force Academy,The Broadmoor,2026-01-22T08:54:41.859546,2026-01-22T09:37:41.859546,Completed,36.67,Peter Teehan,17.4,43
a0ddd956-c6a3-4fb6-a978-8956fff3d41b,Customer 736,Castle Rock,Colorado Springs Airport,2026-01-22T11:19:27.859546,2026-01-22T12:31:27.859546,No Show,98.57,John Doe,65.9,72
5bcd9273-0cb6-4ec3-b899-168dc2e4089c,Customer 989,Colorado Springs Airport,Manitou Springs,2026-01-22T11:36:53.859546,2026-01-22T12:22:53.859546,Completed,38.62,Peter Teehan,18.5,46
4fc1245a-6ba4-478d-a10e-14856dac348f,Customer 431,Downtown COS,Colorado Springs Airport,2026-01-22T13:32:14.859546,2026-01-22T13:58:14.859546,Cancelled,24.64,Auto-Dispatch,10.5,26
0c00b211-da2f-48fd-a08a-dacf7d481bf3,Customer 733,Colorado Springs Airport,Downtown COS,2026-01-22T16:56:35.859546,2026-01-22T17:05:35.859546,Completed,15.0,Auto-Dispatch,3.7,9
01f2b4ff-5427-46f9-b980-3e11436c1622,Customer 504,The Broadmoor,Colorado Springs Airport,2026-01-22T18:50:12.859546,2026-01-22T19:39:12.859546,Completed,40.56,Auto-Dispatch,19.6,49
e35aca33-3715-4ec2-8b16-6c324dca41f1,Customer 493,US Air Force Academy,Manitou Springs,2026-01-22T19:19:13.859546,2026-01-22T19:29:13.859546,Completed,15.0,Jane Smith,4.2,10
a3815c38-f2d2-4bb0-b653-ac2434ba2706,Customer 870,Manitou Springs,US Air Force Academy,2026-01-22T23:30:01.859546,2026-01-22T23:59:01.859546,Completed,26.71,Peter Teehan,11.7,29
3c7bc047-75a8-4e10-8fe5-a9f0fa3a16f4,Customer 279,Garden of the Gods,Denver International Airport,2026-01-23T05:23:05.859546,2026-01-23T06:30:05.859546,No Show,93.01,Peter Teehan,61.4,67
3a6ea190-0011-487f-807d-d723f4703c04,Customer 705,The Broadmoor,Denver International Airport,2026-01-23T19:06:49.859546,2026-01-23T20:43:49.859546,Completed,127.26,Jane Smith,88.8,97
947d534f-0d34-4c37-99ff-8f6bfee92b7b,Customer 433,Colorado Springs Airport,Manitou Springs,2026-01-23T22:53:39.859546,2026-01-23T23:02:39.859546,Completed,15.0,John Doe,3.6,9
566c7dab-9fef-4eb9-9e9a-f0fb07fef642,Customer 605,Manitou Springs,Downtown COS,2026-01-24T05:31:17.859546,2026-01-24T06:09:17.859546,Completed,33.5,Jane Smith,15.6,38
bc94f438-e9c3-458b-8150-014c70fd8e4c,Customer 837,Denver International Airport,Colorado Springs Airport,2026-01-24T13:54:54.859546,2026-01-24T15:15:54.859546,Completed,108.49,Auto-Dispatch,73.8,81
d17454fe-0d02-4941-b6a3-1651607231b7,Customer 263,The Broadmoor,Castle Rock,2026-01-24T21:06:35.859546,2026-01-24T22:44:35.859546,Completed,127.88,Auto-Dispatch,89.3,98
c34ebe77-e0cd-49f2-8c7a-7709e40b6335,Customer 118,US Air Force Academy,Downtown COS,2026-01-25T07:59:46.859546,2026-01-25T08:48:46.859546,Completed,41.25,John Doe,20.0,49
8aa4b0ac-f64e-4851-9fc1-bb35658e875a,Customer 124,Downtown COS,Garden of the Gods,2026-01-25T15:19:23.859546,2026-01-25T16:07:23.859546,Completed,40.26,John Doe,19.4,48
301eaea9-2d2b-4f70-b400-1af46e340ae5,Customer 682,US Air Force Academy,Denver International Airport,2026-01-25T22:34:10.859546,2026-01-26T00:06:10.859546,Cancelled,120.81,Jane Smith,83.6,92
5a021c89-a316-4d4b-9ed6-367e5d053218,Customer 212,Manitou Springs,Garden of the Gods,2026-01-26T06:25:31.859546,2026-01-26T06:39:31.859546,Cancelled,16.29,Auto-Dispatch,5.7,14
ddbef59f-5cae-4e68-b1e9-2d2a1d05c31c,Customer 166,Denver International Airport,Garden of the Gods,2026-01-26T08:58:17.859546,2026-01-26T10:35:17.859546,Cancelled,127.11,Peter Teehan,88.7,97
b84757db-3006-42c5-9962-edcfac2c6321,Customer 484,US Air Force Academy,Garden of the Gods,2026-01-27T01:26:20.859546,2026-01-27T01:42:20.859546,Completed,17.76,Jane Smith,6.6,16
fca97930-920f-4701-be51-19eb2450d136,Customer 860,Garden of the Gods,Denver International Airport,2026-01-27T03:22:24.859546,2026-01-27T04:30:24.859546,Completed,94.24,Auto-Dispatch,62.4,68
27024199-1759-456e-9e02-909968813fb9,Customer 812,Castle Rock,Downtown COS,2026-01-27T09:07:05.859546,2026-01-27T10:50:05.859546,Cancelled,134.3,John Doe,94.4,103
f48df36b-c5ff-4a07-b071-5ab4c58e559b,Customer 549,Castle Rock,Denver International Airport,2026-01-27T09:20:36.859546,2026-01-27T10:28:36.859546,No Show,94.55,Peter Teehan,62.6,68
29bad047-0e3d-44d4-8fa7-6f032b0d152d,Customer 893,Manitou Springs,Downtown COS,2026-01-27T10:26:26.859546,2026-01-27T10:50:26.859546,Completed,23.6,Auto-Dispatch,9.9,24
a3d4107f-d380-4757-b0d6-a7c0fcce6a17,Customer 563,Denver International Airport,Garden of the Gods,2026-01-27T10:40:23.859546,2026-01-27T11:51:23.859546,No Show,97.42,John Doe,64.9,71
425c0f90-125f-491b-87cc-ea9e20b58408,Customer 924,Downtown COS,Garden of the Gods,2026-01-27T14:17:32.859546,2026-01-27T14:51:32.859546,No Show,30.37,Auto-Dispatch,13.8,34
6c98ad3e-961c-44c5-8915-a7285acec434,Customer 797,US Air Force Academy,Denver International Airport,2026-01-27T17:08:55.859546,2026-01-27T18:17:55.859546,Completed,95.33,Jane Smith,63.3,69
fb31784c-57de-40db-9236-7d1350b3b274,Customer 761,The Broadmoor,Garden of the Gods,2026-01-27T22:20:44.859546,2026-01-27T22:37:44.859546,Completed,18.75,Peter Teehan,7.1,17
1976446e-54ca-4785-a199-732ecc717e8a,Customer 336,Colorado Springs Airport,The Broadmoor,2026-01-28T02:41:14.859546,2026-01-28T02:49:14.859546,No Show,15.0,Jane Smith,3.3,8
d98e5316-2799-49c3-8664-5e43fb260752,Customer 469,Castle Rock,Colorado Springs Airport,2026-01-28T04:43:55.859546,2026-01-28T06:19:55.859546,Scheduled,126.2,Jane Smith,88.0,96
cf484e2c-2fce-4be5-b0a3-a3c3a624aa0f,Customer 995,Downtown COS,Colorado Springs Airport,2026-01-28T09:53:14.859546,2026-01-28T10:37:14.859546,Pending,37.12,Auto-Dispatch,17.6,44
92fa0507-3dff-44a3-9031-7b3d9e79b0a3,Customer 734,US Air Force Academy,Downtown COS,2026-01-28T12:51:28.859546,2026-01-28T13:17:28.859546,Scheduled,24.76,Auto-Dispatch,10.6,26
1a5bb83f-891a-4971-94bd-e60e0aa03123,Customer 645,Denver International Airport,Castle Rock,2026-01-28T15:02:15.859546,2026-01-28T16:17:15.859546,Pending,102.3,Jane Smith,68.8,75
7890e59d-119c-4682-b691-da5ff7d8f114,Customer 164,Garden of the Gods,The Broadmoor,2026-01-28T17:03:37.859546,2026-01-28T17:29:37.859546,Pending,25.07,Auto-Dispatch,10.8,26
02ee99e7-9af1-4bff-863c-d02aa811b4f1,Customer 604,US Air Force Academy,Manitou Springs,2026-01-28T17:29:27.859546,2026-01-28T18:03:27.859546,Scheduled,30.68,Jane Smith,14.0,34
17f54fbb-2d37-4ce4-99db-934442238373,Customer 750,Downtown COS,Castle Rock,2026-01-28T18:45:49.859546,2026-01-28T20:27:49.859546,Scheduled,133.29,Auto-Dispatch,93.6,102
7a1cb445-c50e-441d-a5a8-23bf3e085c6b,Customer 282,The Broadmoor,Colorado Springs Airport,2026-01-29T07:09:55.859546,2026-01-29T07:54:55.859546,Scheduled,37.99,John Doe,18.1,45
69890850-ef01-4389-96b1-d834b851d19a,Customer 738,Denver International Airport,Castle Rock,2026-01-29T07:45:50.859546,2026-01-29T09:26:50.859546,Scheduled,131.78,Auto-Dispatch,92.4,101
006adf88-4238-44e1-a7a7-6825e718b41f,Customer 850,Manitou Springs,Downtown COS,2026-01-29T09:55:11.859546,2026-01-29T10:18:11.859546,Scheduled,22.45,Jane Smith,9.3,23
d171a1e7-540e-4cdc-9622-ee48ad06dd27,Customer 935,Castle Rock,US Air Force Academy,2026-01-29T15:13:24.859546,2026-01-29T16:45:24.859546,Scheduled,121.73,John Doe,84.4,92
12987366-c20e-4614-8486-aa03a623d3fd,Customer 521,US Air Force Academy,Colorado Springs Airport,2026-01-29T23:30:31.859546,2026-01-29T23:54:31.859546,Scheduled,23.4,John Doe,9.8,24
613c0166-6f91-47ee-8570-c34b1c3e5921,Customer 198,Denver International Airport,Colorado Springs Airport,2026-01-30T03:37:45.859546,2026-01-30T05:18:45.859546,Scheduled,131.33,John Doe,92.1,101
486a4de0-e421-4365-b442-b033709856cd,Customer 252,Manitou Springs,The Broadmoor,2026-01-30T05:56:34.859546,2026-01-30T06:14:34.859546,Scheduled,18.9,Peter Teehan,7.2,18
b31eae14-0295-43c9-85fd-141f2d957f97,Customer 406,Garden of the Gods,Manitou Springs,2026-01-30T06:16:32.859546,2026-01-30T06:44:32.859546,Pending,26.38,Jane Smith,11.5,28
a8755d04-27fe-4d0e-aaa6-5c3f92ddc52b,Customer 321,The Broadmoor,Colorado Springs Airport,2026-01-30T08:13:34.859546,2026-01-30T08:40:34.859546,Scheduled,25.83,John Doe,11.2,27
33273de2-e855-4158-b014-f3940f728236,Customer 515,Garden of the Gods,US Air Force Academy,2026-01-30T19:39:01.859546,2026-01-30T20:04:01.859546,Pending,23.89,Auto-Dispatch,10.1,25
8e231998-a27e-4124-9629-43118d630a98,Customer 251,Downtown COS,Garden of the Gods,2026-01-30T20:48:29.859546,2026-01-30T20:59:29.859546,Scheduled,15.0,Peter Teehan,4.6,11
fe800873-aac5-4754-9f46-60f523459d03,Customer 589,US Air Force Academy,Colorado Springs Airport,2026-01-31T02:27:46.859546,2026-01-31T03:01:46.859546,Scheduled,30.66,John Doe,13.9,34
fdb1faab-f0a0-4e7a-9de3-3c56e645436a,Customer 795,Castle Rock,Garden of the Gods,2026-01-31T05:16:28.859546,2026-01-31T06:49:28.859546,Pending,122.04,Jane Smith,84.6,93
414f30dc-71f3-4f59-88e3-faab02b5d4c9,Customer 286,Castle Rock,Downtown COS,2026-01-31T07:34:15.859546,2026-01-31T08:40:15.859546,Scheduled,91.75,Peter Teehan,60.4,66
84af784a-9ad2-470d-aa50-8a95e12fea3c,Customer 581,Manitou Springs,US Air Force Academy,2026-01-31T08:35:12.859546,2026-01-31T09:17:12.859546,Pending,35.77,Jane Smith,16.9,42
e60ce86e-4a65-47c3-b429-2a30ddd547e6,Customer 431,US Air Force Academy,The Broadmoor,2026-01-31T11:21:08.859546,2026-01-31T11:44:08.859546,Pending,22.59,Auto-Dispatch,9.3,23
0685413a-d1fb-4b6c-8aa8-3074d668f854,Customer 547,The Broadmoor,Downtown COS,2026-01-31T17:01:44.859546,2026-01-31T17:19:44.859546,Pending,19.45,Peter Teehan,7.5,18
71c873f6-5088-4898-b5eb-680a6a431d68,Customer 167,Colorado Springs Airport,Manitou Springs,2026-01-31T21:05:45.859546,2026-01-31T21:42:45.859546,Pending,32.5,Peter Teehan,15.0,37
934b50a5-c02b-4a31-88aa-8ad9374d75f5,Customer 280,Denver International Airport,Garden of the Gods,2026-02-01T04:43:50.859546,2026-02-01T06:00:50.859546,Scheduled,103.98,John Doe,70.2,77
c9b81de5-669b-4589-9826-ab202b031932,Customer 246,Denver International Airport,Castle Rock,2026-02-01T05:05:30.859546,2026-02-01T06:47:30.859546,Scheduled,132.61,John Doe,93.1,102
63cd265b-40c5-439c-ae79-1a5be6ff5ff5,Customer 563,Garden of the Gods,Castle Rock,2026-02-01T18:11:17.859546,2026-02-01T19:53:17.859546,Scheduled,133.11,John Doe,93.5,102
7fbf2828-bb93-43e4-90e9-786fa8c820e5,Customer 115,Colorado Springs Airport,Manitou Springs,2026-02-02T02:16:01.859546,2026-02-02T02:53:01.859546,Scheduled,32.24,Jane Smith,14.9,37
21b4793e-7442-4213-ac4b-86dba3ed206c,Customer 220,The Broadmoor,Castle Rock,2026-02-02T12:01:39.859546,2026-02-02T13:07:39.859546,Scheduled,92.35,Peter Teehan,60.9,66
a740f545-d307-445c-b0df-1413b62b27cf,Customer 316,The Broadmoor,Colorado Springs Airport,2026-02-02T17:08:01.859546,2026-02-02T17:46:01.859546,Scheduled,32.87,Auto-Dispatch,15.2,38
d6c2f9b5-7ec9-42c7-9a0f-a5ce01394c2f,Customer 302,Manitou Springs,Garden of the Gods,2026-02-02T22:06:01.859546,2026-02-02T22:36:01.859546,Scheduled,27.59,Auto-Dispatch,12.2,30
144785fa-6e42-407e-9ea7-e5324ea18c4c,Customer 284,Colorado Springs Airport,Manitou Springs,2026-02-03T03:24:26.859546,2026-02-03T04:07:26.859546,Scheduled,36.56,Peter Teehan,17.3,43
30d86eaf-3e8c-4ca3-976b-d5c82c53062b,Customer 720,Colorado Springs Airport,Downtown COS,2026-02-03T03:40:27.859546,2026-02-03T04:11:27.859546,Pending,28.55,Auto-Dispatch,12.7,31
c43e4e3d-fb8a-4138-9297-afab50d4f7df,Customer 168,Manitou Springs,Denver International Airport,2026-02-03T16:28:13.859546,2026-02-03T17:57:13.859546,Pending,118.47,Jane Smith,81.8,89
a0e911a1-51e7-4d41-830d-7afd61251ccf,Customer 824,Denver International Airport,Manitou Springs,2026-02-03T23:21:30.859546,2026-02-04T00:41:30.859546,Scheduled,107.42,Auto-Dispatch,72.9,80
7bcc351d-16a8-44cd-9f57-90229d2c2750,Customer 379,Castle Rock,Denver International Airport,2026-02-04T00:13:14.859546,2026-02-04T01:41:14.859546,Pending,116.26,John Doe,80.0,88
c595e91f-0838-4fa2-a18d-23dd10d400b9,Customer 739,Colorado Springs Airport,US Air Force Academy,2026-02-04T00:47:12.859546,2026-02-04T01:20:12.859546,Pending,29.54,John Doe,13.3,33
3c90e87d-aaf4-4b9a-9371-ae624cda8552,Customer 799,Downtown COS,US Air Force Academy,2026-02-04T03:34:34.859546,2026-02-04T04:05:34.859546,Pending,28.23,Jane Smith,12.6,31
c8140ecd-d13c-4199-b140-9918303ade05,Customer 866,Castle Rock,Denver International Airport,2026-02-04T10:11:18.859546,2026-02-04T11:44:18.859546,Scheduled,122.53,John Doe,85.0,93
23941102-5235-4f96-8e26-8024085eb991,Customer 154,Denver International Airport,Castle Rock,2026-02-04T10:11:39.859546,2026-02-04T11:53:39.859546,Scheduled,132.36,John Doe,92.9,102
cc203708-51a7-4d5d-ba0a-7816aafffe03,Customer 931,US Air Force Academy,Castle Rock,2026-02-04T16:26:15.859546,2026-02-04T18:02:15.859546,Scheduled,126.36,Auto-Dispatch,88.1,96
b9607a10-8298-4232-a7ba-51f0235f8154,Customer 680,US Air Force Academy,Downtown COS,2026-02-05T02:11:25.859546,2026-02-05T02:55:25.859546,Scheduled,37.52,Jane Smith,17.9,44
cbd2b01c-8fcd-4772-a6f9-2b5c97526ef9,Customer 575,Denver International Airport,Garden of the Gods,2026-02-05T05:10:27.859546,2026-02-05T06:48:27.859546,Scheduled,128.06,Peter Teehan,89.4,98
063fce9b-9f46-44ec-95ee-ec64382e8e3f,Customer 995,Manitou Springs,Colorado Springs Airport,2026-02-05T13:35:16.859546,2026-02-05T13:58:16.859546,Scheduled,23.01,John Doe,9.6,23
e13227f7-771d-4aa4-8840-a32cf39f3546,Customer 600,Downtown COS,Manitou Springs,2026-02-05T17:01:11.859546,2026-02-05T17:21:11.859546,Scheduled,20.27,Auto-Dispatch,8.0,20
a209367e-3fd4-40b8-98c9-90e182b7f457,Customer 126,Castle Rock,US Air Force Academy,2026-02-05T22:17:20.859546,2026-02-05T23:25:20.859546,Scheduled,93.59,Auto-Dispatch,61.9,68
0e4847f7-4abd-4a84-bf91-acaadb0b0e95,Customer 853,Downtown COS,Castle Rock,2026-02-06T05:29:07.859546,2026-02-06T07:02:07.859546,Scheduled,122.53,Auto-Dispatch,85.0,93
7eeef925-a456-4a2b-ac05-b43f81fca24f,Customer 971,Garden of the Gods,The Broadmoor,2026-02-06T07:13:26.859546,2026-02-06T07:34:26.859546,Pending,21.29,Jane Smith,8.6,21
eb53d5e8-1394-4a33-8d1a-296ba3ed420f,Customer 701,US Air Force Academy,Manitou Springs,2026-02-06T11:43:51.859546,2026-02-06T11:54:51.859546,Pending,15.0,John Doe,4.5,11
5c1e0714-0807-4598-a343-8e5906718750,Customer 165,Denver International Airport,Castle Rock,2026-02-06T12:06:41.859546,2026-02-06T13:19:41.859546,Pending,99.96,Auto-Dispatch,67.0,73
e5bfaf66-e80f-4982-b8ad-293f607a0e0b,Customer 450,Garden of the Gods,US Air Force Academy,2026-02-06T12:24:07.859546,2026-02-06T12:56:07.859546,Scheduled,29.09,Peter Teehan,13.1,32
e6106917-68f3-4f6b-b174-9650140b6638,Customer 762,Castle Rock,Garden of the Gods,2026-02-06T20:47:41.859546,2026-02-06T22:25:41.859546,Pending,128.52,John Doe,89.8,98
3624f8ba-c063-45aa-8828-f34fe5ab07f1,Customer 168,Garden of the Gods,The Broadmoor,2026-02-06T21:20:30.859546,2026-02-06T21:39:30.859546,Scheduled,20.14,Auto-Dispatch,7.9,19
ce1b5c1e-b4bf-4079-ae0f-6cc77c4bf2d4,Customer 653,Castle Rock,The Broadmoor,2026-02-06T23:10:17.859546,2026-02-07T00:24:17.859546,Pending,100.98,John Doe,67.8,74
2c5f687a-9e6d-4d48-a583-ad783703d854,Customer 767,Manitou Springs,Denver International Airport,2026-02-07T00:39:48.859546,2026-02-07T01:47:48.859546,Pending,93.57,Peter Teehan,61.9,68
5d8d5f1d-8586-413c-9543-20c780c75d25,Customer 479,Castle Rock,Denver International Airport,2026-02-07T07:30:20.859546,2026-02-07T08:56:20.859546,Pending,114.54,Jane Smith,78.6,86
e8d33914-3252-46d0-a913-649e5d801d0e,Customer 784,Manitou Springs,Downtown COS,2026-02-07T08:06:18.859546,2026-02-07T08:39:18.859546,Scheduled,29.57,Jane Smith,13.3,33
74fa6210-fcc7-4adb-94b1-4694027b99e3,Customer 123,Garden of the Gods,Downtown COS,2026-02-07T12:22:33.859546,2026-02-07T12:32:33.859546,Scheduled,15.0,Peter Teehan,4.2,10
d0055846-97f8-48e7-9a2c-e4594aa58c94,Customer 151,Downtown COS,US Air Force Academy,2026-02-07T14:45:04.859546,2026-02-07T14:58:04.859546,Scheduled,15.38,John Doe,5.2,13
24912e82-e304-46a4-9b5c-782f5ba3cdb5,Customer 620,Manitou Springs,US Air Force Academy,2026-02-08T02:21:41.859546,2026-02-08T02:41:41.859546,Pending,20.63,John Doe,8.2,20
9c6854e5-30a5-49b5-b513-486162567736,Customer 744,Manitou Springs,The Broadmoor,2026-02-08T02:50:45.859546,2026-02-08T03:31:45.859546,Scheduled,35.61,Jane Smith,16.8,41
8d3d6e0b-7591-486f-a944-bad1397cd907,Customer 419,Castle Rock,The Broadmoor,2026-02-08T04:03:13.859546,2026-02-08T05:15:13.859546,Scheduled,99.13,Peter Teehan,66.3,72
1abbbef1-7ce7-4b1f-94a9-25a608d7fa96,Customer 938,Garden of the Gods,Manitou Springs,2026-02-08T04:43:38.859546,2026-02-08T05:08:38.859546,Pending,24.03,Jane Smith,10.2,25
57a9b854-1f07-4313-a30b-e30d07f7bc22,Customer 506,Colorado Springs Airport,Garden of the Gods,2026-02-08T05:09:43.859546,2026-02-08T05:33:43.859546,Scheduled,23.55,Auto-Dispatch,9.9,24
f8c3d53e-bf80-47a6-b850-9b0a8eb4d24b,Customer 203,US Air Force Academy,The Broadmoor,2026-02-08T10:29:58.859546,2026-02-08T11:18:58.859546,Scheduled,40.79,Jane Smith,19.7,49
3e5735ba-0f5e-4d9c-ad27-e401f3308406,Customer 224,Garden of the Gods,The Broadmoor,2026-02-09T02:19:44.859546,2026-02-09T03:01:44.859546,Pending,36.31,Jane Smith,17.2,42
78a42baf-63b2-4c36-b912-563d5105c410,Customer 323,Castle Rock,Garden of the Gods,2026-02-09T05:14:23.859546,2026-02-09T06:44:23.859546,Scheduled,119.46,John Doe,82.6,90
99199185-e77f-4995-bd28-e8d7385f11dc,Customer 444,Downtown COS,Castle Rock,2026-02-09T13:03:54.859546,2026-02-09T14:10:54.859546,Scheduled,92.6,John Doe,61.1,67
5e2743f2-d596-42a4-adf4-d5d370651dc5,Customer 740,Colorado Springs Airport,Denver International Airport,2026-02-09T17:51:43.859546,2026-02-09T19:29:43.859546,Pending,128.16,Peter Teehan,89.5,98
d69a8632-4ca8-445c-81e8-be368559b5bf,Customer 441,The Broadmoor,US Air Force Academy,2026-02-09T23:36:45.859546,2026-02-10T00:18:45.859546,Scheduled,35.72,Peter Teehan,16.8,42
537505b7-2168-4813-b653-44e28ae25575,Customer 778,Denver International Airport,US Air Force Academy,2026-02-10T02:03:11.859546,2026-02-10T03:32:11.859546,Scheduled,118.08,Peter Teehan,81.5,89
1623cec4-9835-47d7-b5a3-f3f483de39c7,Customer 563,The Broadmoor,Downtown COS,2026-02-10T03:10:05.859546,2026-02-10T03:56:05.859546,Scheduled,38.75,Auto-Dispatch,18.6,46
a06ac0e8-4540-4fee-8556-c182e31c17f1,Customer 198,Downtown COS,Castle Rock,2026-02-10T03:16:49.859546,2026-02-10T04:41:49.859546,Pending,113.87,John Doe,78.1,85
f0afddaf-a3b2-4209-8ee2-1de8a7179813,Customer 484,Downtown COS,Colorado Springs Airport,2026-02-10T08:29:06.859546,2026-02-10T09:07:06.859546,Scheduled,33.08,John Doe,15.3,38
b5cffbc2-8aaa-4f9c-a127-b45f026f86f5,Customer 472,Manitou Springs,Downtown COS,2026-02-10T11:17:28.859546,2026-02-10T11:43:28.859546,Pending,24.73,Jane Smith,10.6,26
e042658c-27b2-4f14-8dc6-56c76ee67def,Customer 134,Colorado Springs Airport,US Air Force Academy,2026-02-10T16:09:34.859546,2026-02-10T16:21:34.859546,Pending,15.19,Jane Smith,5.1,12
43b9d600-e6a9-4337-abb0-f608b08198cd,Customer 848,Colorado Springs Airport,The Broadmoor,2026-02-11T00:24:19.859546,2026-02-11T01:12:19.859546,Scheduled,39.96,Auto-Dispatch,19.3,48
fd32ca0a-ca17-495e-a564-ebf5c9685f72,Customer 720,Colorado Springs Airport,Castle Rock,2026-02-11T04:03:49.859546,2026-02-11T05:21:49.859546,Scheduled,105.03,Auto-Dispatch,71.0,78
0f76b38d-1f17-45a3-88f1-359e25a055ec,Customer 603,Garden of the Gods,Colorado Springs Airport,2026-02-11T04:30:06.859546,2026-02-11T04:41:06.859546,Pending,15.0,Peter Teehan,4.8,11
d29e88a7-7106-44c6-9164-9a44953e3e72,Customer 429,Garden of the Gods,Downtown COS,2026-02-11T04:40:54.859546,2026-02-11T05:22:54.859546,Scheduled,36.31,Peter Teehan,17.2,42
6035bb20-d8ca-487e-8f25-48d357be3628,Customer 758,The Broadmoor,US Air Force Academy,2026-02-11T08:06:59.859546,2026-02-11T08:14:59.859546,Pending,15.0,Jane Smith,3.6,8
26dfbe89-bf44-404d-9e9c-1028dd55e987,Customer 884,Downtown COS,Manitou Springs,2026-02-11T12:21:53.859546,2026-02-11T12:46:53.859546,Scheduled,24.23,John Doe,10.3,25
58f0bf42-6cb5-4d56-944f-6f4f86597fd8,Customer 414,Garden of the Gods,Denver International Airport,2026-02-11T15:39:14.859546,2026-02-11T17:08:14.859546,Scheduled,118.0,John Doe,81.4,89
251dff29-54a4-40cc-89ec-e88b575d0b80,Customer 774,Colorado Springs Airport,Denver International Airport,2026-02-11T15:52:45.859546,2026-02-11T17:16:45.859546,Pending,112.42,Peter Teehan,76.9,84
c79f7e77-4b66-4f8f-bb8c-19fc1bc1c9d2,Customer 799,Manitou Springs,The Broadmoor,2026-02-11T19:33:00.859546,2026-02-11T19:56:00.859546,Scheduled,22.89,John Doe,9.5,23
6e8bb6ec-8d15-4477-9767-aa06910f318b,Customer 126,Castle Rock,Colorado Springs Airport,2026-02-11T21:21:32.859546,2026-02-11T22:57:32.859546,Pending,125.47,Auto-Dispatch,87.4,96
6477ae78-c433-4587-ba21-f06e9a4d79b7,Customer 153,The Broadmoor,Downtown COS,2026-02-11T21:38:23.859546,2026-02-11T22:23:23.859546,Scheduled,38.4,John Doe,18.4,45
9873570b-b7c5-4d15-acc2-589e214d6cab,Customer 781,Garden of the Gods,Manitou Springs,2026-02-11T23:51:58.859546,2026-02-12T00:08:58.859546,Scheduled,18.53,Jane Smith,7.0,17
06e1a8d3-9600-4cf0-80fa-d4d45230cee1,Customer 994,US Air Force Academy,Denver International Airport,2026-02-12T06:39:45.859546,2026-02-12T07:56:45.859546,Scheduled,104.17,Peter Teehan,70.3,77
06222997-63dc-40c8-9965-166382acc9eb,Customer 270,US Air Force Academy,Castle Rock,2026-02-12T09:21:09.859546,2026-02-12T10:29:09.859546,Pending,94.01,John Doe,62.2,68
90d8e085-83c6-4b5f-95c7-3823dbd460ed,Customer 944,Manitou Springs,Denver International Airport,2026-02-12T09:23:33.859546,2026-02-12T10:33:33.859546,Scheduled,96.85,Jane Smith,64.5,70
